下卷十一 尤,楚邱始壯，田豫乞休
下卷十一 尤,向長損益，韓愈鬥牛
下卷十一 尤,琎除釀部，玄拜隱侯
下卷十一 尤,公孫東閣，龐統南州
下卷十一 尤,袁耽擲帽，仁傑攜裘
下卷十一 尤,子將月旦，安國陽秋
下卷十一 尤,德輿西掖，庾亮南樓
下卷十一 尤,梁吟傀儡，庄夢髑髏
下卷十一 尤,孟稱清發，殷號風流
下卷十一 尤,見譏子敬，犯忌楊修
下卷十一 尤,荀息累卵，王基載舟
下卷十一 尤,沙鷗可狎，蕉鹿難求
下卷十一 尤,黃聯池上，楊詠樓頭
下卷十一 尤,曹兵迅速，李使遲留
下卷十一 尤,孔明流馬，田單火牛
下卷十一 尤,五侯奇膳，九婢珍饈
下卷十一 尤,光安耕釣，方慕巢由
下卷十一 尤,適嵇命駕，訪戴操舟
下卷十一 尤,篆推史籀，隸善鍾繇
下卷十一 尤,邵瓜五色，李桔千頭
下卷十一 尤,芳留玉帶，琳卜金甌
下卷十一 尤,孫陽識馬，丙吉問牛
下卷十一 尤,蓋忘蘇隙，聶報嚴仇
下卷十一 尤,公藝百忍，孫昉四休
下卷十一 尤,錢塘驛邸，燕子樓頭
下卷十二 侵,蘇耽桔井，董奉杏林
下卷十二 侵,漢宣續令，夏禹惜陰
下卷十二 侵,蒙恬造筆，太昊製琴
下卷十二 侵,敬微謝饋，明善辭金
下卷十二 侵,睢陽嚼齒，金藏披心
下卷十二 侵,固言柳汁，玄德桑陰
下卷十二 侵,姜桂敦復，松柏世林
下卷十二 侵,杜預傳癖，劉峻書淫
下卷十二 侵,鍾會竊劍，不疑盜金
下卷十二 侵,桓伊弄笛，子昂碎琴
下卷十二 侵,琴張禮意，蘇軾文心
下卷十二 侵,公權隱諫，蘊古詳箴
下卷十二 侵,廣平作賦，何遜行吟
下卷十二 侵,荊山泣玉，夢穴唾金
下卷十二 侵,孟嘉落帽，宋玉披襟
下卷十二 侵,沫經三敗，獲被七擒
下卷十二 侵,易牙調味，鍾子聆音
下卷十二 侵,令狐冰語，司馬琴心
下卷十二 侵,滅明毀壁，龐蘊投金
下卷十二 侵,左思三賦，程頤四箴
下卷十三 覃,陶母截發，姜後脫簪
下卷十三 覃,達摩面壁，彌勒同龕
下卷十三 覃,龍逄極諫，王衍清談
下卷十三 覃,青威漠北，彬下江南
下卷十三 覃,遐福郭令，上壽童參
下卷十三 覃,郗愔啓篋，殷羨投函
下卷十三 覃,禹偁敏贍，魯直沉酣
下卷十三 覃,師徒布算，姑婦手談
下卷十四 鹽,風儀李揆，骨相呂岩
下卷十四 鹽,魏牟尺縰，裴度千縑
下卷十四 鹽,孺子磨鏡，麟士織簾
下卷十四 鹽,華歆逃難，叔子避嫌
下卷十四 鹽,盜知李涉，虜懼仲淹
下卷十四 鹽,尾生豈信，仲子非廉
下卷十四 鹽,由餐藜藿，鬲販魚鹽
下卷十四 鹽,五湖範蠡，三徑陶潛
下卷十四 鹽,徐邈通介，崔郾寬嚴
下卷十四 鹽,易操守劍，歸罪遺縑
下卷十五 咸,深情子野，神識阮咸
下卷十五 咸,公孫白紵，司馬青衫
下卷十五 咸,狄梁被譖，楊億蒙讒
下卷十五 咸,布重一諾，金慎三緘
下卷十五 咸,彥升非少，仲舉不凡
下卷十五 咸,古人萬億，不盡茲函
